wahoo:~$ vmstat 1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1 6417888 169060   5072 167612 37056 40264 37100 40292 2635 2911  1  1 92  6  0
 0  1 6419488 173612   4816 166768 54496 55708 54496 55708 3219 4124  1  2 94  3  0
 0  1 6430496 186716   4396 165996 46668 57528 46668 57528 4391 3482  1  2 92  5  0
 0  1 6409504 169076   4076 165020 62792 41156 62792 41156 3415 4623  1  2 94  3  0
 0  1 6414508 168572   3696 164424 39824 45136 39956 45136 2717 3251  1  2 94  4  0
 0  1 6421776 185204   3380 163880 34044 41188 34044 41188 2677 2831  1  1 94  4  0
 0  1 6421792 176612   3040 162752 43176 42784 43176 42796 2574 3292  0  2 94  4  0
 1  0 6391584 160736   2748 160244 61228 30636 61228 30636 3514 4488  1  2 95  3  0
 0  1 6398496 177364   2640 158404 44752 51228 44752 51228 2920 3465  1  2 93  5  0
 0  2 6385440 163520   2144 154756 60236 47100 60236 47100 3499 4405  1  2 94  3  0
 0  2 6401824 196500   2064 152224 37300 53380 37384 53380 2457 2918  0  2 93  5  0
 0  2 6382880 169796   2032 152244 47736 27708 48484 27708 3284 4067  1  1 92  6  0
 1  0 6360352 155180   2032 152420 28800 5452 28800  5452 1704 2303  0  1 97  2  0
 1  0 6375200 166556   1864 148960 50204 65352 50204 65352 2992 3692  0  2 94  4  0
 0  1 6360864 166048   1864 148276 50040 35416 50040 35416 3091 3783  1  2 94  3  0
 0  1 6375200 171332   1864 148208 10832 23596 10832 23596 1224 1215  0  1 96  3  0
 0  1 6354976 158456   1864 147632 49780 29532 50044 29532 3059 3990  0  2 94  4  0
 0  1 6381872 186176   1836 144668 45368 72100 45368 72100 3341 3378  0  2 92  6  0
 0  1 6358304 172060   1836 144352 54056 30056 54056 30056 3372 4080  0  1 94  4  0
 0  2 6354976 160436   1832 143568 55536 51808 55536 51808 3607 4161  0  2 92  6  0
 0  1 6351736 159492   1828 142948 20260 16368 20260 16368 1370 1756  0  1 95  4  0
 0  1 6347128 152940   1828 143484 6216    0  6612     0 1203 1126  0  0 96  4  0
 0  1 6356000 175368   1828 143244 39004 47208 39004 47208 2993 3063  0  2 94  3  0
 2  1 6336032 152688   1828 143112 37872 17008 37872 17008 2409 3014  0  1 95  3  0
 0  1 6348380 167808   1828 142876 36248 48456 36248 48632 2929 2812  0  2 92  6  0
 0  1 6329268 154452   1828 142820 43768 23836 43768 23836 3089 3369  1  1 95  3  0
 0  1 6333068 155752   1828 142916 5952 7852  6012  7852 1238 1133  0  1 94  5  0
 0  1 6328352 153404   1828 142576 38896 33492 38896 33492 2740 3078  0  1 95  3  0
 0  1 6329944 153904   1828 142592 27624 28528 27624 28528 2220 2410  0  1 94  5  0
 0  1 6330912 154912   1832 142688 22100 22052 22100 22056 1812 2001  0  1 93  6  0
 0  1 6325792 152896   1832 142560 53808 48720 53808 48720 3945 4031  1  2 94  4  0
 1  1 6328864 154156   1832 142432 45456 48768 45500 48764 3414 3507  0  2 94  3  0
 0  1 6325696 152904   1832 142556 44956 41308 44956 41312 3663 3457  1  2 94  4  0
 0  1 6325560 153408   1832 142536 24296 22476 24296 22476 2247 2191  0  1 96  3  0
 0  1 6345204 166260   1824 142112 32632 51648 32632 51648 3363 2728  0  2 94  4  0
 0  1 6331424 157692   1824 141992 48028 33944 48028 33944 2838 3625  1  1 94  4  0
 0  1 6363168 182640   1824 141588 32272 63784 32388 63784 2655 2686  0  2 93  5  0
 0  1 6341408 166740   1824 141764 35384 13136 35384 13136 2323 2840  0  1 94  5  0
 0  2 6342944 168252   1824 141392 50084 51152 50084 51152 3160 3723  1  2 93  5  0
 0  1 6326304 161192   1824 141712 44916 28420 45208 28420 2716 3435  0  2 94  4  0
 0  2 6349344 170516   1824 141404 50456 73276 50456 73276 2983 3759  0  2 93  5  0
 2  1 6330144 159916   1824 140816 34564 14364 34756 14364 2629 3202  0  1 94  5  0
 0  1 6330144 156396   1824 141416 16396 15924 16396 15924 1585 1879  0  1 95  4  0
 0  2 6336800 163452   1824 141356 5544 11376  5544 11376 1144 1096  0  0 96  4  0
 0  1 6341920 167736   1824 141360 17224 21796 17224 21796 1854 2171  0  1 95  4  0
 0  1 6338080 161940   1824 141296 5804    0  5804     0  880 1143  0  0 98  2  0
 0  1 6342176 169516   1824 141248 13096 15204 13164 15204 1411 1483  0  1 97  2  0
 0  1 6360352 180840   1820 141072 29664 47700 29664 47700 2278 2397  0  1 95  3  0
 0  1 6356000 175036   1820 141116 5904    0  5904     0  708  913  0  0 98  2  0
 0  1 6341664 169796   1820 141244 27316 12236 27316 12236 1836 2279  0  1 96  2  0
 0  1 6348964 175284   1820 140948 38780 45972 38780 45972 2996 2959  0  1 94  4  0
 0  1 6356768 179536   1816 140748 33276 40800 33484 40800 2547 2699  1  1 92  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 6349600 171188   1816 140892 30004 22360 30004 22360 2134 2598  0  1 95  4  0
 0  1 6339104 159344   1816 140856 11640    0 11640     0 1390 1640  0  0 96  4  0
 1  1 6341152 161612   1816 147020 19556 21436 25860 21436 1705 1855  0  1 93  6  0
 0  2 6405152 215120   1648 146872 7676 71504 12340 71504 1375 1043  0  1 89  9  0
 0  2 6389828 212508   2048 146016 47456 32124 47960 32124 2733 3766  0  1 93  5  0
 0  1 6371140 191096   3668 146708 19300    0 21824     0 2145 2182  0  1 93  6  0
 0  1 6358304 168352   3668 147116 39604 24956 39604 24956 2466 3208  0  1 95  3  0
 0  1 6362460 180696   3668 146588 31200 35096 31200 35096 2270 2579  0  1 93  5  0
 0  1 6359132 175876   3668 146800 4332    0  4332     0 1566 1796  0  0 94  5  0
 0  1 6358048 171584   3676 146716 26464 24984 26464 24996 1889 2439  0  1 94  5  0
 0  1 6356768 166284   3676 146504 50500 48948 50660 48948 3178 3921  0  2 93  5  0
 0  1 6366496 172112   3672 146216 41060 50672 41060 50672 2669 3081  0  2 94  4  0
 0  1 6358816 163756   3672 146464 9212    0  9376     0 1059 1234  0  0 97  3  0
 0  1 6368440 170560   3672 146152 22784 31384 22784 31384 1771 2007  0  1 94  5  0
 0  1 6365216 169300   3672 146604 43696 40384 44412 40384 2897 3408  0  1 94  4  0
 0  1 6376992 183648   3668 146184 12072 23244 12344 23244 1364 1404  0  1 95  4  0
 0  1 6372128 177364   3668 146196 6536    0  6536     0  926 1035  0  0 97  3  0
 0  1 6380832 181896   3592 144252 48008 56588 48008 56588 3205 3568  0  2 94  4  0
 0  1 6352928 165012   3436 142840 61084 33924 61084 33924 3580 4637  1  2 94  4  0
 0  1 6344480 154932   3436 142876 9980    0  9980     0  982 1201  0  0 97  2  0
 0  1 6367480 170540   3384 142676 3344 25012  3352 25012  891  958  0  1 96  3  0
 0  1 6356216 157468   3384 143100 12716    0 13196     0 1306 1560  0  0 95  5  0
 0  2 6360864 166832   3152 142380 48572 52992 48572 52992 3373 3658  1  2 93  4  0
 0  1 6386720 182888   2912 142020 31924 57488 31924 57488 2054 2485  0  1 93  5  0
 0  1 6352192 159004   2840 141864 57960 23472 57960 23472 3314 4332  1  1 95  3  0
 0  1 6362388 168580   2700 141072 40420 51080 40420 51080 2715 3208  0  1 94  5  0
 0  1 6358588 170604   2656 141300 18708 13768 18708 13768 1621 1812  0  1 95  4  0
 0  1 6355004 164808   2656 141288 5344    0  5344     0 1009 1120  0  0 97  3  0
 0  1 6362432 167828   2600 141180 21444 28256 21444 28256 1843 1997  0  1 95  4  0
 0  1 6384160 183200   2500 140912 16968 38392 16968 38392 1616 1648  0  1 93  5  0
 1  0 6360864 166600   2440 140624 55388 31300 55388 31300 3160 4106  0  1 94  4  0
 0  2 6357536 165364   2360 140504 47984 44436 47984 44436 3054 3690  0  2 94  4  0
 0  2 6357536 167600   3468 143620 4916 4672  9104  4672  917  878  0  0 91  9  0
 0  3 6365216 165984   4284 146284 4420 12288 13616 12288 1544 1159  0  1 91  8  0
 0  4 6460448 261996   4408 147396  392 95956  1848 95960  933  531  0  2 80 17  0
 0  4 6456864 254436   4408 151388 3776    0  7588     0 1037  843  0  0 84 16  0
 0  2 6453024 245152   5500 155956 3856    0  9148     0 1792 1499  0  0 89 10  0
 0  1 6442528 233016   5500 155928 12000    0 12128     0 1224 1477  0  0 96  3  0
 0  3 6422560 211844   5516 155896 21296    0 21304    48 1651 2086  0  1 96  3  0
 0  1 6371616 160436   5520 155992 51500    0 51620     0 2688 3895  0  1 93  6  0
 0  1 6377660 175856   4012 149588 14212 20064 15372 20668 1631 1477  0  1 90  9  0
 1  0 6375200 171960   4084 149964 46644 43776 47572 43776 3525 4089  0  2 92  6  0
 0  1 6365728 162320   4084 149592 53268 43940 53268 43940 3162 3999  1  2 94  4  0
 1  1 6361120 165572   4084 148912 49584 46412 49584 46412 3108 3729  0  2 94  4  0
 0  1 6376480 185672   4084 147376 48368 63840 48368 63840 3074 3720  1  2 93  5  0
 0  1 6343968 152912   4092 147348 32852    0 32852    72 1670 2438  0  1 93  7  0
 0  2 6365472 167992   3660 146204 18232 38600 18612 38600 1834 1974  0  1 95  4  0
 0  1 6360608 170308   3552 146020 19840 13272 19948 13764 2112 2112  0  1 94  5  0
 0  1 6380832 191716   3080 144820 29488 49624 29488 49624 2702 2338  0  1 95  3  0
 0  1 6370080 180880   2768 143912 46172 35552 46172 35552 2600 3440  0  2 95  3  0
 0  1 6414112 232604   2624 140556 31796 75368 31796 75368 2128 2492  0  2 94  4  0
 0  1 6375456 193844   2624 140928 39284    0 39692     0 2376 3130  0  1 95  4  0
 0  1 6348064 165960   2788 142048 28088    0 29360     0 2145 2828  0  1 94  5  0
 0  1 6364192 179064   2744 141396 20152 35692 20152 35732 1654 1743  0  1 92  7  0
 0  1 6354708 169236   2716 141560 27012 15960 27012 15960 2094 2434  0  1 95  4  0
 0  1 6351136 165456   2676 141420 21912 17284 21912 17284 1725 2024  0  1 96  3  0
 0  2 6347040 165960   2604 140772 44320 39544 44320 39544 2721 3379  0  2 95  4  0
 0  2 6340516 158636   2544 140328 42648 35520 42648 35520 2914 3321  0  2 94  4  0
 0  1 6349344 168948   2496 140288 31652 40504 31652 40504 2252 2466  0  1 94  4  0
 0  1 6343968 167436   2452 140460 41104 35448 41292 35448 2684 3112  0  1 95  4  0
 0  1 6337824 161168   2452 140284 6800    0  6800     0 1026 1176  0  0 97  3  0
 1  0 6295072 7455944   2452 140204 18528 16752 18528 16752 1795 1785  0  2 94  4  0
 0  1 790304 15648096   2592 144080  528    0  4544     0 1307  961  0  3 94  3  0
 0  0 790304 15635772   2596 155560   32    0 11768     0  383  420  0  0 98  1  0
 0  0 790304 15635504   2596 155812   28    0    28     0  125  156  0  0 100  0  0
 0  0 790304 15635504   2596 155800    0    0     0     0   74   92  0  0 100  0  0
 0  0 790304 15635504   2596 155800    0    0     0     0   67   81  0  0 100  0  0
 0  0 790304 15635228   2596 155800    0    0     0     0  169  133  0  0 100  0  0
 0  1 790304 15635008   2604 155792    0    0     0    12   66   96  0  0 100  0  0
