timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2020/05/18 17:08:56.922, 37.73, 0, 0
2020/05/18 17:08:57.024, 37.73, 0, 0
2020/05/18 17:08:57.125, 37.73, 0, 0
2020/05/18 17:08:57.232, 37.73, 0, 0
2020/05/18 17:08:57.333, 37.73, 0, 0
2020/05/18 17:08:57.435, 37.73, 0, 0
2020/05/18 17:08:57.537, 37.73, 0, 0
2020/05/18 17:08:57.713, 37.35, 1, 0
2020/05/18 17:08:57.815, 39.81, 1, 0
2020/05/18 17:08:57.917, 39.81, 22, 2
2020/05/18 17:08:58.018, 40.06, 70, 6
2020/05/18 17:08:58.120, 111.71, 70, 6
2020/05/18 17:08:58.222, 148.37, 80, 16
2020/05/18 17:08:58.324, 149.18, 80, 16
2020/05/18 17:08:58.425, 150.63, 100, 39
2020/05/18 17:08:58.527, 148.87, 100, 40
2020/05/18 17:08:58.628, 150.53, 100, 40
2020/05/18 17:08:58.730, 150.99, 100, 38
2020/05/18 17:08:58.832, 150.11, 100, 39
2020/05/18 17:08:58.938, 151.02, 100, 39
2020/05/18 17:08:59.040, 149.52, 100, 40
2020/05/18 17:08:59.141, 151.06, 100, 40
2020/05/18 17:08:59.244, 151.73, 100, 38
2020/05/18 17:08:59.347, 147.60, 100, 39
2020/05/18 17:08:59.448, 148.89, 100, 39
2020/05/18 17:08:59.550, 149.45, 100, 38
2020/05/18 17:08:59.651, 146.05, 100, 38
2020/05/18 17:08:59.773, 142.71, 100, 37
2020/05/18 17:08:59.875, 44.08, 100, 33
2020/05/18 17:08:59.977, 38.62, 100, 33
2020/05/18 17:09:00.083, 37.78, 66, 14
2020/05/18 17:09:00.264, 38.07, 2, 0
2020/05/18 17:09:00.366, 37.73, 0, 0
2020/05/18 17:09:00.467, 37.73, 0, 0
2020/05/18 17:09:00.569, 37.73, 0, 0
2020/05/18 17:09:00.671, 37.73, 0, 0
2020/05/18 17:09:00.772, 37.73, 0, 0
2020/05/18 17:09:00.874, 37.73, 0, 0
2020/05/18 17:09:00.976, 37.73, 0, 0
2020/05/18 17:09:01.077, 37.73, 0, 0
2020/05/18 17:09:01.179, 37.73, 0, 0
2020/05/18 17:09:01.280, 37.49, 0, 0
2020/05/18 17:09:01.382, 37.24, 0, 0
2020/05/18 17:09:01.484, 37.49, 0, 0
2020/05/18 17:09:01.585, 37.49, 0, 0
2020/05/18 17:09:01.687, 37.49, 0, 0
2020/05/18 17:09:01.793, 37.24, 0, 0
2020/05/18 17:09:01.895, 37.24, 0, 0
2020/05/18 17:09:01.996, 37.01, 0, 0
2020/05/18 17:09:02.098, 37.00, 0, 0
2020/05/18 17:09:02.200, 37.00, 0, 0
2020/05/18 17:09:02.301, 37.00, 0, 0
2020/05/18 17:09:02.403, 37.00, 0, 0
2020/05/18 17:09:02.504, 37.00, 0, 0
2020/05/18 17:09:02.606, 37.00, 0, 0
2020/05/18 17:09:02.708, 37.00, 0, 0
2020/05/18 17:09:02.809, 37.00, 0, 0
2020/05/18 17:09:02.915, 37.00, 0, 0
2020/05/18 17:09:03.016, 37.00, 0, 0
2020/05/18 17:09:03.118, 37.00, 0, 0
2020/05/18 17:09:03.220, 37.00, 0, 0
2020/05/18 17:09:03.321, 37.00, 0, 0
2020/05/18 17:09:03.423, 37.00, 0, 0
2020/05/18 17:09:03.525, 37.00, 0, 0
2020/05/18 17:09:03.626, 37.00, 0, 0
2020/05/18 17:09:03.728, 37.00, 0, 0
2020/05/18 17:09:03.830, 37.00, 0, 0
2020/05/18 17:09:03.931, 37.00, 0, 0
2020/05/18 17:09:04.037, 37.00, 0, 0
2020/05/18 17:09:04.138, 37.00, 0, 0
2020/05/18 17:09:04.240, 37.00, 0, 0
2020/05/18 17:09:04.342, 37.00, 0, 0
2020/05/18 17:09:04.444, 37.00, 0, 0
2020/05/18 17:09:04.546, 37.00, 0, 0
2020/05/18 17:09:04.647, 37.00, 0, 0
2020/05/18 17:09:04.749, 37.00, 0, 0
2020/05/18 17:09:04.851, 37.00, 0, 0
2020/05/18 17:09:04.952, 37.00, 0, 0
2020/05/18 17:09:05.059, 37.00, 0, 0
2020/05/18 17:09:05.161, 37.00, 0, 0
2020/05/18 17:09:05.262, 37.00, 0, 0
2020/05/18 17:09:05.364, 37.00, 0, 0
2020/05/18 17:09:05.466, 37.00, 0, 0
2020/05/18 17:09:05.567, 37.00, 0, 0
2020/05/18 17:09:05.669, 37.00, 0, 0
2020/05/18 17:09:05.771, 37.00, 0, 0
2020/05/18 17:09:05.902, 37.00, 0, 0
2020/05/18 17:09:06.006, 36.63, 0, 0
2020/05/18 17:09:06.108, 39.09, 3, 0
2020/05/18 17:09:06.209, 39.33, 66, 5
2020/05/18 17:09:06.311, 39.81, 66, 5
2020/05/18 17:09:06.413, 140.72, 74, 6
2020/05/18 17:09:06.515, 148.24, 74, 6
2020/05/18 17:09:06.616, 148.48, 99, 37
2020/05/18 17:09:06.718, 149.01, 100, 39
2020/05/18 17:09:06.825, 148.31, 100, 39
2020/05/18 17:09:06.927, 150.41, 100, 39
2020/05/18 17:09:07.029, 151.28, 100, 39
2020/05/18 17:09:07.130, 148.82, 100, 39
2020/05/18 17:09:07.232, 149.21, 100, 39
2020/05/18 17:09:07.334, 149.83, 100, 39
2020/05/18 17:09:07.435, 149.34, 100, 38
2020/05/18 17:09:07.537, 150.34, 100, 38
2020/05/18 17:09:07.639, 151.71, 100, 39
2020/05/18 17:09:07.740, 142.87, 100, 39
2020/05/18 17:09:07.847, 144.08, 100, 39
2020/05/18 17:09:07.949, 146.20, 100, 38
2020/05/18 17:09:08.050, 147.06, 100, 38
2020/05/18 17:09:08.173, 44.56, 100, 38
2020/05/18 17:09:08.275, 38.18, 99, 24
2020/05/18 17:09:08.380, 37.69, 13, 4
2020/05/18 17:09:08.538, 37.97, 13, 4
2020/05/18 17:09:08.640, 37.73, 0, 0
2020/05/18 17:09:08.742, 37.73, 0, 0
2020/05/18 17:09:08.843, 37.73, 0, 0
2020/05/18 17:09:08.945, 37.73, 0, 0
2020/05/18 17:09:09.047, 37.73, 0, 0
2020/05/18 17:09:09.149, 37.73, 0, 0
2020/05/18 17:09:09.250, 37.73, 0, 0
2020/05/18 17:09:09.352, 37.49, 0, 0
2020/05/18 17:09:09.458, 37.73, 0, 0
2020/05/18 17:09:09.559, 37.73, 0, 0
2020/05/18 17:09:09.661, 37.73, 0, 0
2020/05/18 17:09:09.780, 37.24, 0, 0
2020/05/18 17:09:09.881, 37.24, 0, 0
2020/05/18 17:09:09.983, 37.00, 0, 0
2020/05/18 17:09:10.085, 37.00, 0, 0
2020/05/18 17:09:10.186, 37.00, 0, 0
2020/05/18 17:09:10.288, 37.00, 0, 0
2020/05/18 17:09:10.390, 37.00, 0, 0
2020/05/18 17:09:10.491, 37.00, 0, 0
2020/05/18 17:09:10.593, 37.00, 0, 0
2020/05/18 17:09:10.695, 37.00, 0, 0
2020/05/18 17:09:10.796, 37.00, 0, 0
2020/05/18 17:09:10.902, 37.00, 0, 0
2020/05/18 17:09:11.003, 37.00, 0, 0
2020/05/18 17:09:11.105, 37.00, 0, 0
2020/05/18 17:09:11.207, 37.00, 0, 0
2020/05/18 17:09:11.308, 37.00, 0, 0
2020/05/18 17:09:11.410, 37.00, 0, 0
2020/05/18 17:09:11.512, 37.00, 0, 0
2020/05/18 17:09:11.614, 37.00, 0, 0
2020/05/18 17:09:11.715, 37.00, 0, 0
2020/05/18 17:09:11.817, 37.00, 0, 0
2020/05/18 17:09:11.923, 37.00, 0, 0
2020/05/18 17:09:12.025, 37.00, 0, 0
2020/05/18 17:09:12.127, 37.00, 0, 0
2020/05/18 17:09:12.228, 37.00, 0, 0
2020/05/18 17:09:12.330, 37.00, 0, 0
2020/05/18 17:09:12.432, 37.00, 0, 0
2020/05/18 17:09:12.534, 37.00, 0, 0
2020/05/18 17:09:12.635, 37.00, 0, 0
2020/05/18 17:09:12.737, 37.00, 0, 0
2020/05/18 17:09:12.839, 37.00, 0, 0
2020/05/18 17:09:12.945, 37.00, 0, 0
2020/05/18 17:09:13.047, 37.00, 0, 0
2020/05/18 17:09:13.149, 37.00, 0, 0
2020/05/18 17:09:13.250, 37.00, 0, 0
2020/05/18 17:09:13.352, 37.00, 0, 0
2020/05/18 17:09:13.454, 37.00, 0, 0
2020/05/18 17:09:13.556, 37.00, 0, 0
2020/05/18 17:09:13.657, 37.00, 0, 0
2020/05/18 17:09:13.759, 37.01, 0, 0
2020/05/18 17:09:13.861, 37.00, 0, 0
2020/05/18 17:09:13.967, 37.00, 0, 0
2020/05/18 17:09:14.069, 37.00, 0, 0
2020/05/18 17:09:14.220, 36.52, 0, 0
2020/05/18 17:09:14.322, 39.09, 3, 0
2020/05/18 17:09:14.428, 39.81, 55, 4
2020/05/18 17:09:14.530, 40.06, 55, 4
2020/05/18 17:09:14.632, 135.76, 72, 6
2020/05/18 17:09:14.733, 147.65, 72, 6
2020/05/18 17:09:14.835, 149.10, 95, 33
2020/05/18 17:09:14.937, 149.82, 100, 40
2020/05/18 17:09:15.038, 148.38, 100, 40
2020/05/18 17:09:15.140, 150.60, 100, 39
2020/05/18 17:09:15.241, 150.63, 100, 40
2020/05/18 17:09:15.343, 149.37, 100, 40
2020/05/18 17:09:15.445, 150.39, 100, 40
2020/05/18 17:09:15.551, 148.84, 100, 40
2020/05/18 17:09:15.653, 150.65, 100, 38
2020/05/18 17:09:15.756, 150.89, 100, 38
2020/05/18 17:09:15.857, 150.29, 100, 38
2020/05/18 17:09:15.960, 143.50, 100, 39
2020/05/18 17:09:16.062, 145.53, 100, 39
2020/05/18 17:09:16.163, 144.54, 100, 37
2020/05/18 17:09:16.265, 144.32, 100, 37
2020/05/18 17:09:16.366, 49.46, 100, 37
2020/05/18 17:09:16.473, 43.21, 99, 25
2020/05/18 17:09:16.574, 37.69, 34, 10
2020/05/18 17:09:16.780, 37.97, 0, 0
2020/05/18 17:09:16.881, 37.97, 0, 0
2020/05/18 17:09:16.983, 37.73, 0, 0
2020/05/18 17:09:17.084, 37.74, 0, 0
2020/05/18 17:09:17.186, 37.73, 0, 0
2020/05/18 17:09:17.288, 37.73, 0, 0
2020/05/18 17:09:17.395, 37.73, 0, 0
2020/05/18 17:09:17.496, 37.73, 0, 0
2020/05/18 17:09:17.598, 37.73, 0, 0
2020/05/18 17:09:17.700, 37.73, 0, 0
2020/05/18 17:09:17.801, 37.73, 0, 0
2020/05/18 17:09:17.903, 37.49, 0, 0
2020/05/18 17:09:18.004, 37.24, 0, 0
2020/05/18 17:09:18.106, 37.00, 0, 0
2020/05/18 17:09:18.208, 37.00, 0, 0
2020/05/18 17:09:18.309, 37.00, 0, 0
2020/05/18 17:09:18.411, 37.00, 0, 0
2020/05/18 17:09:18.517, 37.00, 0, 0
2020/05/18 17:09:18.619, 37.00, 0, 0
2020/05/18 17:09:18.720, 37.00, 0, 0
2020/05/18 17:09:18.822, 37.00, 0, 0
2020/05/18 17:09:18.924, 37.00, 0, 0
2020/05/18 17:09:19.025, 37.01, 0, 0
2020/05/18 17:09:19.127, 37.00, 0, 0
2020/05/18 17:09:19.229, 37.00, 0, 0
2020/05/18 17:09:19.330, 37.00, 0, 0
2020/05/18 17:09:19.432, 37.00, 0, 0
2020/05/18 17:09:19.538, 37.00, 0, 0
2020/05/18 17:09:19.640, 37.00, 0, 0
2020/05/18 17:09:19.742, 37.00, 0, 0
2020/05/18 17:09:19.844, 37.01, 0, 0
2020/05/18 17:09:19.945, 37.00, 0, 0
2020/05/18 17:09:20.047, 37.00, 0, 0
2020/05/18 17:09:20.149, 37.00, 0, 0
2020/05/18 17:09:20.250, 37.00, 0, 0
2020/05/18 17:09:20.352, 37.00, 0, 0
2020/05/18 17:09:20.454, 37.00, 0, 0
2020/05/18 17:09:20.560, 37.00, 0, 0
2020/05/18 17:09:20.662, 37.00, 0, 0
2020/05/18 17:09:20.763, 37.00, 0, 0
2020/05/18 17:09:20.865, 37.00, 0, 0
2020/05/18 17:09:20.967, 37.00, 0, 0
2020/05/18 17:09:21.068, 37.00, 0, 0
2020/05/18 17:09:21.170, 37.00, 0, 0
2020/05/18 17:09:21.272, 37.00, 0, 0
2020/05/18 17:09:21.374, 37.00, 0, 0
2020/05/18 17:09:21.475, 37.00, 0, 0
2020/05/18 17:09:21.582, 37.00, 0, 0
2020/05/18 17:09:21.684, 37.00, 0, 0
2020/05/18 17:09:21.785, 37.00, 0, 0
2020/05/18 17:09:21.887, 37.00, 0, 0
2020/05/18 17:09:21.989, 37.00, 0, 0
2020/05/18 17:09:22.090, 37.01, 0, 0
2020/05/18 17:09:22.192, 37.00, 0, 0
2020/05/18 17:09:22.294, 37.00, 0, 0
2020/05/18 17:09:22.423, 37.01, 0, 0
2020/05/18 17:09:22.528, 36.62, 0, 0
2020/05/18 17:09:22.629, 39.09, 12, 1
2020/05/18 17:09:22.731, 39.09, 12, 1
2020/05/18 17:09:22.833, 39.81, 71, 6
2020/05/18 17:09:22.935, 135.04, 71, 6
2020/05/18 17:09:23.036, 146.53, 77, 11
2020/05/18 17:09:23.138, 148.60, 100, 37
2020/05/18 17:09:23.240, 148.55, 100, 37
2020/05/18 17:09:23.341, 146.62, 100, 37
2020/05/18 17:09:23.449, 149.06, 100, 37
2020/05/18 17:09:23.550, 149.98, 100, 37
2020/05/18 17:09:23.652, 149.88, 100, 37
2020/05/18 17:09:23.754, 149.13, 100, 37
2020/05/18 17:09:23.855, 149.25, 100, 37
2020/05/18 17:09:23.957, 148.92, 100, 36
2020/05/18 17:09:24.058, 150.12, 100, 36
2020/05/18 17:09:24.160, 150.17, 100, 38
2020/05/18 17:09:24.262, 148.07, 100, 38
2020/05/18 17:09:24.363, 142.05, 100, 36
2020/05/18 17:09:24.471, 142.98, 100, 36
2020/05/18 17:09:24.575, 142.73, 100, 36
2020/05/18 17:09:24.677, 44.66, 100, 36
2020/05/18 17:09:24.778, 39.23, 86, 18
2020/05/18 17:09:24.880, 37.59, 1, 0
2020/05/18 17:09:25.079, 37.84, 1, 0
2020/05/18 17:09:25.181, 37.97, 0, 0
2020/05/18 17:09:25.283, 37.73, 0, 0
2020/05/18 17:09:25.384, 37.73, 0, 0
2020/05/18 17:09:25.486, 37.73, 0, 0
2020/05/18 17:09:25.592, 37.73, 0, 0
2020/05/18 17:09:25.694, 37.73, 0, 0
2020/05/18 17:09:25.795, 37.73, 0, 0
2020/05/18 17:09:25.897, 37.73, 0, 0
2020/05/18 17:09:25.998, 37.24, 0, 0
2020/05/18 17:09:26.100, 37.24, 0, 0
2020/05/18 17:09:26.202, 37.24, 0, 0
2020/05/18 17:09:26.303, 37.24, 0, 0
2020/05/18 17:09:26.405, 37.00, 0, 0
2020/05/18 17:09:26.506, 37.00, 0, 0
2020/05/18 17:09:26.608, 37.00, 0, 0
2020/05/18 17:09:26.714, 37.00, 0, 0
2020/05/18 17:09:26.816, 37.00, 0, 0
2020/05/18 17:09:26.918, 37.00, 0, 0
2020/05/18 17:09:27.019, 37.00, 0, 0
2020/05/18 17:09:27.121, 37.00, 0, 0
2020/05/18 17:09:27.222, 37.00, 0, 0
2020/05/18 17:09:27.324, 37.00, 0, 0
2020/05/18 17:09:27.426, 37.00, 0, 0
2020/05/18 17:09:27.528, 24.41, 0, 0
2020/05/18 17:09:27.629, 24.41, 0, 0
2020/05/18 17:09:27.736, 24.41, 0, 0
2020/05/18 17:09:27.838, 24.41, 0, 0
2020/05/18 17:09:27.939, 24.40, 0, 0
2020/05/18 17:09:28.041, 24.41, 0, 0
2020/05/18 17:09:28.143, 24.41, 0, 0
2020/05/18 17:09:28.244, 24.41, 0, 0
2020/05/18 17:09:28.346, 24.41, 0, 0
2020/05/18 17:09:28.448, 24.41, 0, 0
2020/05/18 17:09:28.550, 24.41, 0, 0
2020/05/18 17:09:28.651, 24.41, 0, 0
2020/05/18 17:09:28.757, 24.41, 0, 0
2020/05/18 17:09:28.859, 24.41, 0, 0
2020/05/18 17:09:28.961, 24.41, 0, 0
2020/05/18 17:09:29.063, 24.41, 0, 0
2020/05/18 17:09:29.165, 24.41, 0, 0
2020/05/18 17:09:29.266, 24.41, 0, 0
2020/05/18 17:09:29.368, 24.41, 0, 0
2020/05/18 17:09:29.470, 24.41, 0, 0
2020/05/18 17:09:29.572, 24.41, 0, 0
2020/05/18 17:09:29.673, 24.40, 0, 0
2020/05/18 17:09:29.780, 24.41, 0, 0
2020/05/18 17:09:29.882, 24.41, 0, 0
2020/05/18 17:09:29.984, 24.41, 0, 0
2020/05/18 17:09:30.085, 24.41, 0, 0
2020/05/18 17:09:30.187, 23.69, 0, 0
2020/05/18 17:09:30.289, 23.68, 0, 0
2020/05/18 17:09:30.391, 23.68, 0, 0
2020/05/18 17:09:30.492, 23.68, 0, 0
2020/05/18 17:09:30.594, 23.69, 0, 0
2020/05/18 17:09:30.709, 26.54, 0, 0
2020/05/18 17:09:30.812, 29.36, 2, 0
2020/05/18 17:09:30.914, 31.10, 2, 0
2020/05/18 17:09:31.016, 39.57, 49, 4
2020/05/18 17:09:31.118, 39.81, 49, 4
2020/05/18 17:09:31.223, 142.01, 74, 6
2020/05/18 17:09:31.325, 146.70, 92, 27
2020/05/18 17:09:31.427, 147.01, 92, 27
2020/05/18 17:09:31.528, 148.51, 100, 37
2020/05/18 17:09:31.630, 144.29, 100, 37
2020/05/18 17:09:31.731, 149.25, 100, 37
2020/05/18 17:09:31.833, 149.04, 100, 37
2020/05/18 17:09:31.934, 149.59, 100, 37
2020/05/18 17:09:32.036, 149.66, 100, 38
2020/05/18 17:09:32.138, 148.53, 100, 36
2020/05/18 17:09:32.239, 147.64, 100, 36
2020/05/18 17:09:32.347, 149.01, 100, 37
2020/05/18 17:09:32.448, 149.30, 100, 37
2020/05/18 17:09:32.550, 148.34, 100, 37
2020/05/18 17:09:32.651, 146.96, 100, 36
2020/05/18 17:09:32.753, 149.32, 100, 36
2020/05/18 17:09:32.855, 147.61, 100, 36
2020/05/18 17:09:32.956, 45.63, 100, 36
2020/05/18 17:09:33.058, 40.20, 100, 25
2020/05/18 17:09:33.160, 37.68, 42, 12
2020/05/18 17:09:33.312, 37.97, 0, 0
2020/05/18 17:09:33.414, 37.73, 0, 0
2020/05/18 17:09:33.516, 37.73, 0, 0
2020/05/18 17:09:33.617, 37.73, 0, 0
2020/05/18 17:09:33.719, 37.73, 0, 0
2020/05/18 17:09:33.821, 37.73, 0, 0
2020/05/18 17:09:33.923, 37.73, 0, 0
2020/05/18 17:09:34.030, 37.73, 0, 0
2020/05/18 17:09:34.131, 37.73, 0, 0
2020/05/18 17:09:34.233, 37.49, 0, 0
2020/05/18 17:09:34.335, 37.24, 0, 0
2020/05/18 17:09:34.436, 37.24, 0, 0
2020/05/18 17:09:34.538, 37.24, 0, 0
2020/05/18 17:09:34.640, 37.24, 0, 0
2020/05/18 17:09:34.741, 37.24, 0, 0
2020/05/18 17:09:34.843, 37.24, 0, 0
2020/05/18 17:09:34.945, 37.24, 0, 0
2020/05/18 17:09:35.047, 37.00, 0, 0
2020/05/18 17:09:35.152, 37.00, 0, 0
2020/05/18 17:09:35.254, 37.00, 0, 0
2020/05/18 17:09:35.356, 37.00, 0, 0
2020/05/18 17:09:35.457, 37.00, 0, 0
2020/05/18 17:09:35.559, 37.00, 0, 0
2020/05/18 17:09:35.661, 37.00, 0, 0
2020/05/18 17:09:35.762, 37.00, 0, 0
2020/05/18 17:09:35.864, 37.00, 0, 0
2020/05/18 17:09:35.966, 37.00, 0, 0
2020/05/18 17:09:36.067, 37.00, 0, 0
2020/05/18 17:09:36.174, 37.00, 0, 0
2020/05/18 17:09:36.275, 37.00, 0, 0
2020/05/18 17:09:36.377, 37.00, 0, 0
2020/05/18 17:09:36.479, 37.00, 0, 0
2020/05/18 17:09:36.580, 37.00, 0, 0
2020/05/18 17:09:36.682, 37.00, 0, 0
2020/05/18 17:09:36.784, 37.00, 0, 0
2020/05/18 17:09:36.886, 37.00, 0, 0
2020/05/18 17:09:36.988, 37.00, 0, 0
2020/05/18 17:09:37.089, 37.00, 0, 0
2020/05/18 17:09:37.197, 37.00, 0, 0
2020/05/18 17:09:37.299, 37.00, 0, 0
2020/05/18 17:09:37.400, 37.00, 0, 0
2020/05/18 17:09:37.502, 37.00, 0, 0
2020/05/18 17:09:37.604, 37.00, 0, 0
2020/05/18 17:09:37.706, 37.00, 0, 0
2020/05/18 17:09:37.807, 37.00, 0, 0
2020/05/18 17:09:37.909, 37.00, 0, 0
2020/05/18 17:09:38.011, 37.00, 0, 0
2020/05/18 17:09:38.112, 37.00, 0, 0
2020/05/18 17:09:38.219, 37.00, 0, 0
2020/05/18 17:09:38.320, 37.00, 0, 0
2020/05/18 17:09:38.422, 37.00, 0, 0
2020/05/18 17:09:38.524, 37.00, 0, 0
2020/05/18 17:09:38.625, 37.00, 0, 0
2020/05/18 17:09:38.727, 37.00, 0, 0
2020/05/18 17:09:38.829, 37.00, 0, 0
2020/05/18 17:09:38.985, 36.62, 0, 0
2020/05/18 17:09:39.087, 39.09, 2, 0
2020/05/18 17:09:39.189, 39.81, 50, 4
2020/05/18 17:09:39.290, 40.06, 50, 4
2020/05/18 17:09:39.392, 124.74, 72, 6
2020/05/18 17:09:39.494, 149.12, 72, 6
2020/05/18 17:09:39.595, 147.71, 93, 32
2020/05/18 17:09:39.697, 148.82, 100, 40
2020/05/18 17:09:39.799, 147.76, 100, 40
2020/05/18 17:09:39.906, 149.28, 100, 39
2020/05/18 17:09:40.008, 149.85, 100, 39
2020/05/18 17:09:40.110, 150.00, 100, 39
2020/05/18 17:09:40.211, 149.69, 100, 38
2020/05/18 17:09:40.313, 147.98, 100, 38
2020/05/18 17:09:40.415, 150.02, 100, 38
2020/05/18 17:09:40.516, 150.39, 100, 39
2020/05/18 17:09:40.618, 150.69, 100, 39
2020/05/18 17:09:40.719, 147.40, 100, 39
2020/05/18 17:09:40.821, 148.55, 100, 39
2020/05/18 17:09:40.928, 148.31, 100, 38
2020/05/18 17:09:41.041, 140.49, 100, 38
2020/05/18 17:09:41.142, 45.87, 100, 38
2020/05/18 17:09:41.244, 39.67, 99, 25
2020/05/18 17:09:41.349, 37.59, 33, 10
2020/05/18 17:09:41.513, 37.97, 0, 0
2020/05/18 17:09:41.615, 37.73, 0, 0
2020/05/18 17:09:41.716, 37.73, 0, 0
2020/05/18 17:09:41.818, 37.73, 0, 0
2020/05/18 17:09:41.920, 37.73, 0, 0
2020/05/18 17:09:42.021, 37.73, 0, 0
2020/05/18 17:09:42.123, 37.73, 0, 0
2020/05/18 17:09:42.225, 37.49, 0, 0
2020/05/18 17:09:42.326, 37.73, 0, 0
2020/05/18 17:09:42.428, 37.73, 0, 0
2020/05/18 17:09:42.534, 37.73, 0, 0
2020/05/18 17:09:42.636, 37.24, 0, 0
2020/05/18 17:09:42.738, 37.49, 0, 0
2020/05/18 17:09:42.840, 37.49, 0, 0
2020/05/18 17:09:42.941, 37.24, 0, 0
2020/05/18 17:09:43.043, 37.00, 0, 0
2020/05/18 17:09:43.145, 37.00, 0, 0
2020/05/18 17:09:43.246, 37.00, 0, 0
2020/05/18 17:09:43.348, 37.00, 0, 0
2020/05/18 17:09:43.450, 37.00, 0, 0
2020/05/18 17:09:43.551, 37.00, 0, 0
2020/05/18 17:09:43.653, 37.00, 0, 0
2020/05/18 17:09:43.755, 37.00, 0, 0
2020/05/18 17:09:43.860, 37.00, 0, 0
2020/05/18 17:09:43.962, 37.00, 0, 0
2020/05/18 17:09:44.064, 37.00, 0, 0
2020/05/18 17:09:44.165, 37.00, 0, 0
2020/05/18 17:09:44.267, 37.00, 0, 0
2020/05/18 17:09:44.369, 37.00, 0, 0
2020/05/18 17:09:44.470, 37.00, 0, 0
2020/05/18 17:09:44.572, 37.00, 0, 0
2020/05/18 17:09:44.674, 37.00, 0, 0
2020/05/18 17:09:44.775, 37.00, 0, 0
2020/05/18 17:09:44.882, 37.00, 0, 0
2020/05/18 17:09:44.984, 37.00, 0, 0
2020/05/18 17:09:45.086, 37.00, 0, 0
2020/05/18 17:09:45.188, 37.00, 0, 0
2020/05/18 17:09:45.290, 37.00, 0, 0
2020/05/18 17:09:45.391, 37.00, 0, 0
2020/05/18 17:09:45.493, 37.00, 0, 0
2020/05/18 17:09:45.595, 37.00, 0, 0
2020/05/18 17:09:45.696, 37.00, 0, 0
2020/05/18 17:09:45.798, 37.00, 0, 0
2020/05/18 17:09:45.904, 37.00, 0, 0
2020/05/18 17:09:46.006, 37.00, 0, 0
2020/05/18 17:09:46.107, 37.00, 0, 0
2020/05/18 17:09:46.209, 37.00, 0, 0
2020/05/18 17:09:46.311, 37.00, 0, 0
2020/05/18 17:09:46.413, 37.00, 0, 0
2020/05/18 17:09:46.514, 37.00, 0, 0
2020/05/18 17:09:46.617, 37.00, 0, 0
2020/05/18 17:09:46.718, 37.00, 0, 0
2020/05/18 17:09:46.820, 37.00, 0, 0
2020/05/18 17:09:46.926, 37.00, 0, 0
2020/05/18 17:09:47.027, 37.00, 0, 0
2020/05/18 17:09:47.166, 37.00, 0, 0
2020/05/18 17:09:47.268, 36.52, 1, 0
2020/05/18 17:09:47.369, 39.09, 26, 2
2020/05/18 17:09:47.471, 39.09, 26, 2
2020/05/18 17:09:47.573, 39.81, 73, 6
2020/05/18 17:09:47.675, 140.58, 73, 6
2020/05/18 17:09:47.776, 146.79, 84, 19
2020/05/18 17:09:47.878, 148.55, 100, 40
2020/05/18 17:09:47.979, 148.02, 100, 40
2020/05/18 17:09:48.081, 147.64, 100, 40
2020/05/18 17:09:48.183, 149.81, 100, 40
2020/05/18 17:09:48.284, 150.34, 100, 39
2020/05/18 17:09:48.386, 150.88, 100, 40
2020/05/18 17:09:48.493, 148.33, 100, 40
2020/05/18 17:09:48.595, 150.21, 100, 40
2020/05/18 17:09:48.696, 150.96, 100, 40
2020/05/18 17:09:48.798, 150.66, 100, 40
2020/05/18 17:09:48.899, 151.09, 100, 40
2020/05/18 17:09:49.001, 148.24, 100, 40
2020/05/18 17:09:49.103, 149.04, 100, 39
2020/05/18 17:09:49.204, 149.37, 100, 39
2020/05/18 17:09:49.306, 146.30, 100, 38
2020/05/18 17:09:49.407, 46.94, 100, 35
2020/05/18 17:09:49.509, 41.17, 100, 35
2020/05/18 17:09:49.611, 37.59, 69, 14
2020/05/18 17:09:49.805, 38.07, 2, 0
2020/05/18 17:09:49.907, 37.73, 0, 0
2020/05/18 17:09:50.009, 37.73, 0, 0
2020/05/18 17:09:50.110, 37.73, 0, 0
2020/05/18 17:09:50.212, 37.73, 0, 0
2020/05/18 17:09:50.318, 37.73, 0, 0
2020/05/18 17:09:50.419, 37.73, 0, 0
2020/05/18 17:09:50.521, 37.73, 0, 0
2020/05/18 17:09:50.623, 37.73, 0, 0
2020/05/18 17:09:50.724, 37.73, 0, 0
2020/05/18 17:09:50.826, 37.49, 0, 0
2020/05/18 17:09:50.928, 37.49, 0, 0
2020/05/18 17:09:51.030, 37.24, 0, 0
2020/05/18 17:09:51.131, 37.24, 0, 0
2020/05/18 17:09:51.234, 37.00, 0, 0
2020/05/18 17:09:51.336, 37.00, 0, 0
2020/05/18 17:09:51.438, 37.00, 0, 0
2020/05/18 17:09:51.543, 37.00, 0, 0
2020/05/18 17:09:51.645, 37.00, 0, 0
2020/05/18 17:09:51.747, 37.00, 0, 0
2020/05/18 17:09:51.848, 37.00, 0, 0
2020/05/18 17:09:51.950, 37.00, 0, 0
2020/05/18 17:09:52.052, 37.00, 0, 0
2020/05/18 17:09:52.153, 37.00, 0, 0
2020/05/18 17:09:52.255, 37.00, 0, 0
2020/05/18 17:09:52.357, 37.00, 0, 0
2020/05/18 17:09:52.459, 37.00, 0, 0
2020/05/18 17:09:52.560, 37.00, 0, 0
