wahoo:~$ vmstat 1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 6380180 162220   3504 163608 53208 43820 53208 43820 3188 4032  0  2 95  3  0
 0  2 6367124 154660   3500 163356 44872 31768 44872 32264 2721 3464  0  1 91  8  0
 0  1 6373780 157936   3488 162232 55640 61896 55640 61896 3835 4129  0  2 94  4  0
 0  1 6384676 167764   3252 159952 38360 49076 38360 49076 2705 3067  0  2 94  5  0
 0  4 6396012 180544   2916 156684 50020 61264 50084 61264 3658 3735  0  2 93  5  0
 1  1 6366356 155636   2904 156152 55984 26172 56272 26172 3508 4347  0  2 95  3  0
 1  1 6359188 156928   2836 155776 47228 40160 47228 40160 3506 3704  0  2 94  4  0
 0  2 6354836 155416   2568 154772 53360 48580 53360 48620 3872 3888  0  2 92  6  0
 2  0 6352532 152896   2520 154592 47820 45560 47820 45560 3741 3733  0  2 91  6  0
 0  1 6353812 153400   2488 153424 29940 30892 29940 30892 2880 2884  0  1 95  4  0
 0  1 6362516 156164   2436 153624 32988 41860 33548 41860 3036 3076  0  2 94  5  0
 0  1 6363016 159440   2372 153396 39956 40480 39956 40480 3045 3607  0  2 94  4  0
 0  1 6353556 153116   2372 153136 45084 35620 45084 35620 3545 3727  0  2 94  4  0
 1  1 6353556 154628   2364 152472 42604 42628 42604 42628 3310 3531  0  2 94  4  0
 0  1 6349716 152108   2260 152040 48152 43960 48152 43960 3458 4014  0  2 94  4  0
 0  2 6372748 162472   2248 151248 40604 63548 40820 63548 3273 3487  0  2 94  4  0
 0  2 6364820 161464   2152 150524 38672 30720 38672 30720 2376 2968  0  1 94  5  0
 0  3 6384508 179088   3276 151804  584 19888  3464 19888  814  829  0  0 90 10  0
 0  2 6382972 168832   3944 159256 1776    0  9496     0 1392 1142  0  0 88 11  0
 0  3 6390676 177400   4068 160584 18748 26652 20888 26652 2089 2030  0  1 90  9  0
 0  2 6382996 161720   4340 162516 24660 17116 26952 17724 2038 2225  0  1 91  8  0
 0  4 6379412 172492   4260 156164 13240 9368 14264  9764 1823 2068  0  1 92  7  0
 0  3 6461744 253352   4264 157292 4276 86736  5264 86840 2383  952  0  2 87 11  0
 0  3 6458928 250328   4536 157988 3216    0  4176    72 1007  874  0  0 86 14  0
 0  2 6446640 237296   4536 159776 12916    0 14544     0 2641 2452  0  1 86 13  0
 0  2 6439728 228304   4696 160436 8388    0  9072     0 2574 2894  0  1 87 12  0
 0  2 6433072 220500   4696 160756 8408    0  8740     0 1966 2363  0  0 88 12  0
 1  1 6427696 214200   4696 160756 6700    0  6700     0 1820 2454  0  0 92  7  0
 1  1 6371732 153036   4704 160676 67008 10808 67056 10864 3969 5747  1  1 94  4  0
 0  1 6439316 215492   4976 158912 5544 73260  8152 73260 1696  964  0  1 90  9  0
 0  1 6373012 155176   4944 159860 66256    0 67056     0 4210 5654  1  1 94  4  0
 1  0 6367656 154500   4552 158952 52996 47304 52996 47304 3883 4399  0  2 93  4  0
 0  2 6385044 164580   4272 158904 20412 37920 20412 38872 1993 1754  0  1 93  5  0
 1  1 6373012 155224   3920 158240 61436 49840 61436 50072 3687 4555  0  2 95  3  0
 0  4 6378280 154216   3728 158128 25044 30020 25072 30104 2014 2065  0  1 87 12  0
 0  1 6380436 162280   3632 158496 24968 26964 25536 26964 2091 2316  0  1 91  8  0
 1  0 6372212 152948   3352 158236 53880 45524 53880 45524 3745 4096  0  2 94  4  0
 1  0 6369172 154208   3296 158092 50224 47156 50224 47484 3251 3916  0  2 94  4  0
 0  1 6367360 152704   3072 157920 45968 43948 45972 43948 3299 3551  0  2 94  4  0
 0  3 6376340 155476   2948 157852 35928 44940 35928 45100 2619 2772  0  2 88 10  0
 1  1 6363540 154036   2944 158032 45324 32696 45952 32732 3258 3512  0  2 89  9  0
 0  1 6371988 156540   2932 156940 59392 67452 59392 67452 4445 4489  0  2 94  4  0
 0  1 6364708 154540   2932 156664 51764 44580 51764 45048 3579 3925  0  2 94  3  0
 0  1 6363028 155548   2920 154660 60872 59080 60872 59080 3807 4386  1  2 94  3  0
 0  1 6373080 157564   2804 153024 56816 66788 56816 66788 3643 4190  0  2 94  3  0
 0  4 6377620 171668   2808 152416 35140 39668 35544 39732 2093 2655  0  1 84 14  0
 1  1 6382996 165116   2488 154660 26732 32308 30796 32308 2959 2535  0  1 97  2  0
 1  2 6362628 154632   2492 155100 54056 33272 54216 33272 3509 4090  0  2 93  5  0
 1  0 6366100 152836   2904 157288 18536 22336 21332 22336 2550 2127  0  1 88 11  0
 0  3 812368 15610668   2800 166100 10132 16952 18836 16952 5784 1636  0  6 84 10  0
 0  0 811600 15599776   2940 173532  688    0  8392     0  685  694  0  0 92  8  0
 0  0 811600 15599280   2952 173620   36    0    40   872  813  790  0  0 97  2  0
 0  0 811600 15599280   2952 173736    0    0   112     0  114  121  0  0 100  0  0
 0  0 811600 15599988   2952 173980    0    0   492     0  394  220  0  0 100  0  0
