wahoo:~$ vmstat 1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1 6309004 158456   1760 143436 56932 32944 56932 32944 2957 4091  1  2 95  3  0
 1  0 6338188 182144   1524 142880 16868 46228 17672 46228 1971 1810  0  1 92  6  0
 0  2 6319500 158960   1488 141964 68788 49848 68908 49848 3831 5214  1  2 93  4  0
 0  1 6315148 162960   1484 141888 37996 33440 37996 33440 2480 2970  0  1 95  3  0
 0  2 6333068 182900   1492 141456 15268 33460 15268 33516 1105 1230  0  1 89 10  0
 0  1 6313356 160472   1488 140988 55476 36232 55476 36232 3649 4167  1  1 94  4  0
 0  2 6300804 153156   1488 140912 44668 31472 44784 31472 2830 3575  1  1 94  4  0
 1  0 6311052 164732   1488 140304 41232 51232 41232 51240 2900 3236  0  2 94  4  0
 0  2 6315148 157676   1488 139620 50644 54452 50644 54452 4029 3736  1  2 93  5  0
 1  1 6310284 165204   1488 139316 36720 31396 36720 31396 2427 3108  0  1 95  3  0
 0  2 6312588 160448   1484 139000 45400 47668 45400 47668 3010 3684  1  2 93  5  0
 1  1 6305420 149864   1484 138928 56652 49140 56652 49140 3053 4052  0  2 94  4  0
 1  1 6314380 163472   1484 138648 45788 54580 46192 54580 3215 3502  1  2 92  6  0
 1  0 6301836 155156   1484 138936 39296 26728 39296 26728 2636 3350  1  1 94  4  0
 0  1 6305164 159912   1620 139404 31028 34072 31616 34072 2427 2527  1  1 94  5  0
 0  2 6312588 155564   1620 138800 42528 48984 42528 48984 2895 3402  0  2 94  4  0
 1  1 6314380 171504   1620 138092 52352 53948 52352 53948 2988 3807  0  2 92  5  0
 0  1 6319848 171000   1620 138732 38000 43768 38268 43768 4047 3143  0  2 93  5  0
 1  1 6319756 173016   1620 138468 50692 50440 50692 50440 3486 3787  0  2 92  6  0
 0  1 6327436 177804   1620 138644 36976 44368 36976 44368 2466 2985  0  1 93  6  0
 0  2 6304212 156196   1620 137976 59880 36180 59880 36180 3289 4340  1  1 94  4  0
 1  0 6299020 151596   1620 138300 31240 25696 31240 25696 2405 2975  0  1 95  3  0
 0  1 6298012 154360   1620 138384 41884 40676 42044 40676 3469 3321  0  2 94  4  0
 0  1 6302928 155628   1620 138384 46008 50728 46008 50728 3427 3602  0  2 94  3  0
 0  1 6299020 152604   1620 138408 45952 41736 45952 41736 3171 3523  1  2 95  3  0
 0  1 6296972 151076   1620 138408 47788 45424 47788 45424 3643 3591  0  2 95  3  0
 0  1 6300812 153848   1620 138380 44912 48392 44912 48392 3603 3470  0  2 94  4  0
 1  0 6297228 151580   1620 138468 30152 26108 30248 26108 2674 2617  1  1 95  3  0
 0  1 6298252 152872   1620 138464 49468 50560 49468 50560 3852 3751  1  2 93  4  0
 0  1 6301056 154132   1620 138440 42792 44860 42800 44860 3068 3354  0  2 94  4  0
 0  1 6296808 152620   1620 138524 45176 41048 45176 41048 3314 3597  1  2 94  4  0
 0  1 6301836 153628   1620 138436 40496 45084 40496 45084 3041 3047  0  2 95  3  0
 0  1 6294924 150352   1620 138468 48032 40292 48068 40292 3668 3749  1  2 94  3  0
 0  1 6295180 152116   1620 138420 40784 40860 40784 40860 3243 3330  1  2 94  4  0
 0  1 6294156 150604   1620 138332 51388 50532 51388 50532 3644 3823  1  2 94  3  0
 0  1 6292364 148320   1620 138412 47232 45280 47232 45320 3571 3574  1  2 94  3  0
 0  3 6303372 149580   1620 138932 34424 44908 35032 44908 2730 3179  0  2 94  4  0
 1  0 6299532 148556   1620 139052 42848 39040 42944 39040 3020 3347  0  2 93  5  0
 0  1 6291084 146548   1620 139064 47392 38504 47392 38504 3617 3806  1  2 94  3  0
 0  1 6293644 145540   1620 139060 22952 24692 22952 24692 2171 2383  0  1 95  4  0
 0  1 6300812 151084   1620 139420 38816 45784 39244 45784 2976 3220  1  2 94  4  0
 1  0 6290060 143996   1620 139412 41540 30488 41540 30488 3397 3214  0  2 95  3  0
 0  1 6291340 146240   1620 139292 47204 48340 47312 48340 4872 3552  1  2 93  4  0
 0  1 6291340 146264   1620 139488 36648 36812 36648 36812 3053 2909  0  2 94  4  0
 0  1 6294804 148028   1620 139440 38300 41420 38308 41420 2654 2979  0  1 95  3  0
 1  1 6291564 144752   1620 139532 47568 44184 47568 44184 3159 3599  1  2 95  3  0
 1  1 6284684 141460   1620 139280 43804 36800 43804 36800 3025 3346  0  2 94  3  0
 0  2 6287996 143208   1620 141524 31916 34848 34004 34848 2791 2622  0  1 93  5  0
 1  2 6329996 184544   1520 142360 3140 45024  8448 45024  889  702  0  1 90  9  0
 0  3 6398712 241740   1520 145284 2376 71352  4980 71352  945  540  0  1 85 14  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1 6335736 174472   1520 149232 63308    0 67296     0 3335 4825  1  1 93  5  0
 0  1 6300444 147728   1396 143284 63336 27708 63336 27708 4225 4818  1  2 94  3  0
 0  3 6304636 147532   2116 145992 14216 17880 17876 17880 1743 1872  0  1 93  6  0
 0  2 6300540 144940   3888 150656 4140    0 10416     0 1279 1104  0  0 92  7  0
 0  3 6313612 147648   4048 157628 3256 16476 10344 16476 1423  917  0  1 88 11  0
 0  3 6311052 147656   4180 155752 5980 2760  7540  2784 1323 1107  0  0 86 13  0
 0  3 6312844 147908   4320 156512 6976 8516  8176  8516 1549 1313  0  1 89 10  0
 0  3 6317176 150932   4708 157408 7272 10956  8784 11420 4070 1292  0  1 85 14  0
 0  1 6316428 145268   4708 158132 19644 18452 20716 18452 2171 2214  0  1 91  8  0
 0  2 6316428 147868   4712 157348 30724 30620 30888 30620 2609 2800  0  1 93  6  0
 0  2 6320876 149884   4720 157532 4368 8328  4488  8396 1014  812  0  0 90 10  0
 0  4 6374796 208640   4844 153368 7776 61388  8356 61388 1633 1207  0  1 83 16  0
 0  1 6332300 164044   4844 154240 43200    0 44032     0 2552 3579  0  1 93  5  0
 2  0 6313356 145292   4844 154028 43660 24904 44600 24904 3515 4404  1  1 94  5  0
 0  1 6308180 146552   4844 153500 38912 33824 38912 33824 3130 3475  0  2 94  3  0
 0  1 6307188 147080   4800 151716 51272 49812 51272 49816 3938 4063  0  2 94  3  0
 0  1 6327180 160712   4304 149536 26716 46704 26716 46704 1991 2133  0  1 95  3  0
 1  1 6299788 143324   4048 148760 44488 16752 44488 16800 2754 3464  0  1 94  5  0
 0  2 6306700 147096   3120 146860 47360 53756 47432 53764 3444 3697  1  2 93  5  0
 0  2 6304396 144332   2940 146888 32136 29852 32280 30332 2451 2642  0  1 93  5  0
 0  1 6303628 145592   2684 145988 37716 36880 37716 36996 2991 3048  0  2 95  3  0
 0  1 6320140 171296   2280 144040 30764 47012 30764 47012 2150 2380  0  2 94  4  0
 1  0 6300556 144584   2240 143840 47568 27764 47568 27764 2885 3847  0  1 95  3  0
 0  1 6292684 143324   2216 143440 39196 31188 39196 31188 2873 3015  0  1 95  4  0
 0  1 6291668 141560   2212 143216 45516 44360 45520 44360 4640 3866  1  2 94  4  0
 0  2 6291596 142948   2220 143028 27128 26672 27128 26712 2561 2638  0  1 93  5  0
 1  0 6290060 141152   2220 142772 31712 30176 31712 30176 2097 2535  0  1 93  5  0
 0  1 6296204 144932   2204 142452 43156 49264 43156 49264 3498 3319  0  2 94  4  0
 0  1 6290828 142664   2204 142212 40168 34828 40168 34828 2884 3288  1  1 94  4  0
 0  1 6288268 141396   2180 142040 51144 48360 51192 48360 4696 3856  1  2 94  3  0
 0  1 6288012 141656   2080 141760 43144 42740 43144 42740 2818 3278  0  2 95  3  0
 0  1 6294924 142412   2072 141616 45604 52204 45604 52204 3240 3509  1  2 94  4  0
 1  0 6289804 138388   2032 141336 43724 38220 43724 38220 3163 3348  0  2 94  4  0
 0  1 6288780 140152   1984 141260 38448 37328 38448 37328 2986 2984  0  1 94  4  0
 0  1 6297128 141664   1940 141192 33496 41656 33528 41656 3555 3240  0  2 94  4  0
 0  1 6285988 140908   1916 141060 44260 33244 44332 33244 3237 3406  0  2 95  3  0
 0  1 6292620 142420   1868 141000 48692 55176 48692 55176 3294 3626  0  2 94  4  0
 0  1 6286220 140152   1828 140840 40744 34016 40744 34016 2890 3210  0  1 95  4  0
 0  1 6288780 138892   1812 140616 45868 48108 45868 48108 3209 3459  0  2 94  3  0
 0  1 6293388 141664   1812 140796 35520 39800 35636 39800 2850 2870  0  2 95  3  0
 1  0 6288268 142924   1808 140592 43556 38836 43556 38836 3220 3493  1  2 94  4  0
 0  1 6288268 141664   1828 140524 20888 20316 20948 20356 1587 1798  0  1 88 11  0
 0  1 6287244 141412   1828 140460 54984 53748 54984 53748 5585 4059  1  2 94  3  0
 0  2 6303116 145444   1828 140440 42604 58312 42604 58312 3643 3273  0  2 93  4  0
 0  1 6319244 170140   1800 139860 31988 47904 32112 47904 2213 2612  0  2 91  7  0
 0  2 6309516 155776   1744 139500 59664 49716 59664 49716 3680 4378  1  2 92  5  0
 0  1 6321196 168124   1676 139608 37228 48688 37500 48688 2508 2864  0  1 95  3  0
 0  1 6314380 167620   1652 139592 40644 33648 40644 33648 3941 3115  0  1 95  3  0
 1  1 6319244 171904   1608 139112 39700 44396 39700 44396 2814 3222  0  1 93  5  0
 1  0 6331532 180220   1568 139388 28720 40900 28884 40900 2060 2267  0  1 94  4  0
 0  1 6312588 156532   1532 139300 54332 34952 54488 34952 2814 3897  1  1 93  5  0
 0  2 6320780 164816   1500 139256 41040 49156 41040 49156 3229 3741  0  2 93  5  0
 0  2 6314380 160280   1484 138872 51320 44948 51320 44948 2801 3749  0  2 95  4  0
 0  1 6330252 174644   1476 138764 38132 53804 38132 53804 2405 2921  0  2 94  4  0
 0  1 6316080 163808   1472 138972 45588 31364 45792 31364 2827 3506  0  1 94  4  0
 0  1 6319416 170108   1464 138700 44444 47788 44444 47788 2994 3333  0  2 94  4  0
 0  1 6320268 168596   1460 138580 49584 49860 49584 49860 2767 3682  0  2 94  4  0
 0  2 6337676 181700   1456 140012 17048 34280 18800 34320 1677 1543  0  1 89 10  0
 0  3 6335116 172864   1592 147376 2756    0 10024     0  740  652  0  0 96  4  0
 0  6 6385292 227028   1556 146672 17228 67516 20872 67516 1850 1749  0  2 81 18  0
 0  1 6402956 242708   1560 147760 12592 30184 13880 30184 1705 1677  0  1 83 16  0
 0  2 6337164 175676   1544 145484 93008 26488 93008 26488 4606 6500  1  2 94  4  0
 0  1 6324364 168620   1544 144844 46472 33568 46472 33568 2587 3388  0  1 95  3  0
 1  0 6349452 202608   1460 141756 41864 66896 41864 66896 2844 3277  0  2 93  5  0
 0  3 6322076 166824   1468 141252 52448 24596 52448 24608 2909 3944  1  1 89  9  0
 0  2 6327948 176616   1468 141152 30080 35952 30580 35952 2303 2694  0  1 92  7  0
 1  0 6329484 178056   1468 141708 29860 31380 30740 31380 2470 2570  0  1 92  6  0
 0  2 6324108 164424   1468 140808 58128 52388 58128 52388 3168 4212  0  2 93  5  0
 0  2 6323596 165968   1376 140336 45324 44648 45324 44648 2620 3572  0  1 93  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 6318220 171008   1332 139940 37040 31476 37040 31476 2505 3211  0  1 94  5  0
 0  2 6335628 177560   1332 139200 47568 64780 47568 64780 2993 3546  0  2 94  4  0
 0  1 6316640 166968   1332 139436 34336 15240 34516 15240 2468 3104  0  1 95  3  0
 1  0 6311820 167228   1332 139252 39008 33996 39008 33996 2536 3177  0  1 94  5  0
 1  3 6337164 182804   1412 140036 27848 53184 28948 53184 2027 2293  0  1 91  7  0
 0  2 6333324 172968   2724 144712 4008    0 10068     0  990  865  0  0 95  5  0
 0  2 6330764 163068   3584 149852 2640    0  8972    16 1121  892  0  0 88 12  0
 0  3 6324620 153988   3712 152012 6824    0  8720     0 1574 1295  0  0 91  9  0
 0  4 6421308 257592   3716 146360 3772 100424  4600 100424 1750 1040  0  2 74 24  0
 0  2 6416444 251512   4252 147972 5216    0  7336     0 1161 1021  0  0 87 12  0
 0  1 6362940 195820   4252 149264 53892    0 55104     0 3025 4312  1  1 93  5  0
 0  3 6323340 168604   3024 141764 59200 19208 59384 19260 3452 4594  1  2 92  6  0
 0  3 6310796 155460   3220 142916 12812    0 14172     0 1475 1600  0  0 89 10  0
 0  2 6336908 177340   3476 146928 4672 30560  9296 30560 1876 1331  0  1 82 17  0
 1  0 6321292 163732   3572 146540 46852 30920 47084 30920 3043 3609  0  1 94  4  0
 1  0 6335372 178600   3572 144680 34004 47608 34004 47608 2191 2672  0  1 93  6  0
 0  1 6370956 211108   2880 141808 29680 65308 29776 65308 3170 2413  1  1 92  6  0
 0  2 6329484 168520   2452 139504 60788 19332 60788 19380 3020 4436  0  1 94  4  0
 0  2 6341552 190036   2580 140000 35264 47156 35944 47156 2616 3126  0  1 93  5  0
 2  0 6310284 161592   2712 140536 49880 18316 50900 18324 3336 4058  0  1 93  5  0
 0  1 794004 15661772   2668 140640 8852 17876  8852 17876 1775 1173  0  6 92  2  0
 0  0 793748 15661772   2808 141200  548    0  1248     0  287  397  0  0 100  0  0
 0  0 793748 15661772   2808 141200    0    0     0     0   74   90  0  0 100  0  0
 0  0 793748 15661772   2808 141200    0    0     0     4   59   66  0  0 100  0  0
 0  0 793748 15661504   2808 141200    0    0    20     0  251  172  0  0 100  0  0
 0  0 793748 15661504   2808 141200    0    0     0     0   67   66  0  0 100  0  0
 1  0 793748 15661488   2808 141220    0    0     0     0   80  104  0  0 100  0  0
 0  0 793748 15661488   2808 141220    0    0   220     0   98   96  0  0 100  0  0
 0  0 793748 15661496   2808 141440    0    0     0    44   80   72  0  0 100  0  0
 1  0 793748 15661488   2812 141436    0    0     0     4  183  139  0  0 100  0  0
 0  0 793748 15661488   2812 141440    0    0     0     0   75   87  0  0 100  0  0
